CONTENT_ID,CONTENT,CONTENT_TYPE_ID
737,"  <div style=""margin: 0cm 0cm 10pt;"" class=""MsoNormal"">  <div>Pia har nettopp blitt student.&#160;</div>  <div>En dag møter hun Unn&#160;på en opplesning.&#160;&#160;</div>  <div>De to jentene drikker vin&#160;</div>  <div>og snakker om det meste.&#160;</div>  <div>Men snart skjønner Pia&#160;</div>  <div>at hun har sterkere følelser&#160;for Unn </div>  <div>enn hun trodde.&#160;</div>  <div>&#160;</div>  <div>Ellisiv Lindkvist&#160;(f.1973)&#160;debuterte </div>  <div>med samlingen&#160;<strong>Alt jeg skriver er sant</strong>,&#160;</div>  <div>som hun fikk svært god kritikk for.&#160;</div>  <div>Hun har også gitt ut romanen&#160;<strong>Tørst</strong>&#160;og&#160;</div>  <div><strong>Jeg er ikke slik</strong> – tre scenetekster.&#160;</div>  <div>Både&#160;<strong>Alt jeg skriver er sant</strong>&#160;og&#160;</div>  <div><strong>Tørst</strong>&#160;er anbefalt i Boksøk.&#160;</div>  <div>Lindkvist skriver også skuespill.</div>  <br />  <font color=""#000000""><font face=""Calibri"">  <div style=""margin: 0cm 0cm 10pt;"" class=""MsoNormal""><font color=""#000000""><font face=""Calibri"">  <p>&#160;</p></font></font></div></font></font></div>  ",776
741,"  <div>Boka snakker både til en som har diagnosen, </div>  <div>og til de som kjenner en med autisme. </div>  <div>Her får leseren gode og viktige tips. </div>  <div>Et eksempel er blikkontakt: <br />  Når voksne sier ""se meg i øynene!""</div>  <div>for å få barn og unge til å høre etter, <br />  er dette vanskelig for en med diagnose i autismespekteret (s.68).</div>  <div>Eller at det er forvirrende hvis andre sier </div>  <div>""her var det mye rot"", når de mener </div>  <div>""nå må du hjelpe til med å rydde"" (s.72).</div>  <div>Boka&#160;har mange sitater&#160;fra ungdom med autisme. <br />  Det er rørende og lærerikt å lese om deres erfaringer.</div>  <div>&#160;</div>  <div><strong>Sosiale antenner har mange frekvenser</strong> <br />  er en del av serien&#160;<strong>på baklomma</strong>. </div>  <div>Det betyr at den er tynn og myk og smal </div>  <div>og passer inn i en (stor) lomme.</div>  <div>&#160;</div>  <div><strong>Lisbeth Iglum Rønhovde</strong> er spesialpedagog <br />  med lang erfaring. </div>  <div>Hun er en etterspurt kursholder, <br />  og bøkene hennes er mye brukt av pedagoger.</div>  <div><strong>Ellen Ekevik</strong> er spesialpedagog&#160;<br />  og har lang erfaring i å arbeide med autisme.<br />  Hun har skrevet en rekke artikler om temaet. </div>  ",780
742,"  <div>Det er ikkje noko ondt i Rasmus. </div>  <div>Men han må alltid rote det til for seg. </div>  <div>No må han byte skule. </div>  <div>Og dessuten skal han til politiet til forhøyr. </div>  <div>Men ingen kjenner Rasmus så godt som Julia</div>  <div>og ho er verkeleg ein god venn. </div>  <div>&#160;</div>  <div>Boka <strong>Rasmus leikar med elden</strong> </div>  <div>vart på eit seminar om lettlestbøker</div>  <div>på Nordens folkhögskola Biskop Arnö. </div>  <div>I kvar gruppe deltok</div>  <div>barne- og ungdomsforfattarar </div>  <div>og illustratørar frå ulike nordiske land. </div>  <div>Boka har seinare vore bearbeidd </div>  <div>av forfattarane i fellesskap. </div>  <div>&#160;</div>  <div><strong>Jan Ove Ulstein</strong>&#160;(født 1944)&#160;er ein norsk</div>  <div>teolog, forfattar og poet. </div>  <div>Han har skrive ei rekke bøker, både </div>  <div>barnebøker, romaner, salmer og dikt. </div>  ",781
743,"  <div>De kristne har hatt kontroll over Jerusalem i snart 100 år.&#160;</div>  <div>Nå vil hærfører Saladin vinne byen tilbake.</div>  <div>På begge sider vokser hærene. </div>  <div>Paven lovet at de som dro til Det hellige land </div>  <div>og kjempet mot muslimene, ville komme til himmelen. </div>  <div>Den store krigen er på trappene.</div>  <div>&#160;</div>  <div>Korsfarerne er spennende og lettlest, </div>  <div>tross&#160;noen uvanlige navn og ord fra middelalderen. </div>  <div>Boka har flotte, kraftfulle&#160;tegninger.</div>  <div>Skriften er stor og luftig.</div>  <div>&#160;</div>  <div>Steffen R. M. Sørum (født 1976) </div>  <div>er forfatter og redaktør i forlag. </div>  <div>Han har skrevet en rekke bøker </div>  <div>for barn, ungdom og voksne.</div>  <div>&#160;</div>  ",782
744,"  <div>I <strong>Hvis noen ser meg nå</strong> følger vi jentene</div>  <div>i tre viktige halvår i livene deres:<br />  Et halvt år på ungdomsskolen,<br />  det første halve året på hybel,</div>  <div>et halvt år som unge voksne.&#160;</div>  <div>De er sammen, men må likevel finne ut av</div>  <div>livene sine alene.</div>  <div>&#160;</div>  <div><strong>Hvis noen ser meg nå</strong></div>  <div>er en god og engasjerende bok.</div>  <div>Den handler ikke bare om å ""finne seg sjæl"",</div>  <div>men også å finne seg selv i forhold til andre.</div>  <div>Gjennom Vanjas øyne ser vi to ulike </div>  <div>strategier for å mestre livet,</div>  <div>og to ulike slagsider.</div>  <div><br />  </div>  <div>Boka &#160;har et enkelt og liketil språk,</div>  <div>men noen lange setninger.</div>  <div>&#160;</div>  <div>Benedicte Meyer Kroneberg (født 1972) </div>  <div>har gitt ut tre bøker. Den første boka hennes,</div>  <div><strong>Ingen skal høre hvor stille det er</strong>,</div>  <div>ble kalt årets debutant av Aftenposten i 2010.<br />  Den anbefales også i Boksøk.&#160;</div>  <div>&#160;</div>  ",783
745,"  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">Bli enda bedre kjent med Harald Rex.</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">Hva mener han om sport?</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">Hva liker han å spise?</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">Hvordan synes han det er i Amazonas?</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">Hvordan lager han disco på slottet?</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">Hva drømmer han om?</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">&#160;</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">På Twitter fins det mange kontoer</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">som ikke er det de gir seg ut for å være.</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">@KongenDin er absolutt den mest populære</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">her i Norge.</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">&#160;</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">@KongenDin er laget av</span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">Odd-Magnus Williamson </span></div>  <div style=""line-height: 142%; margin: 0cm 0cm 0pt;"" class=""MsoNormal""><span style=""line-height: 142%;"">og Sindre Wexelsen Goksøyr.  <p>&#160;</p></span></div>  ",784
750,"  <div>  <div>Hovedpersonen Otto er helt usynlig for alle på skolen.</div>  <div>Det eneste han vil er å få venner. Å bli sett.</div>  <div>Men den eneste som legger merke til ham </div>  <div>er Tryllemannen.Tryllemannen bor i skogen. </div>  <div>Han lærer Otto å trylle,</div>  <div>men stryker ham også over magen.</div>  <div>Det er ikke greit. Likevel drar Otto tilbake til skogen.&#160;</div>  <div>&#160;</div>  <div>Boka har korte, enkle setninger.</div>  <div>Det er mange avsnitt med mye luft. Korte kapitler.</div>  <div>Stilen er muntlig og det skjer noe hele tida:</div>  <div>Det er vanskelig å legge boka vekk.&#160;</div>  <div>&#160;</div>  <div>Bjørn Ingvaldsen har gitt ut</div>  <div>mer enn 40 bøker i ulike sjangre.</div>  <div>Han skriver både for barn, ungdom og voksne.&#160;</div>  <br />  </div>  ",787
747,"  <div>  Det er nett det forlaget Samlaget  har gjort: </div>  <div>Mellom 2000 og 2009 sende Hovland </div>  <div>meir eller mindre  viktige e-postar </div>  <div>til alle på Samlaget. Han var på den tida </div>  <div>forlagets litterære  hovudkonsulent, </div>  <div>og hadde truleg behov for å uttrykkja seg. </div>  <div>Som  ein jo gjerne har, når ein er forfattar.</div>  <p>&#160;</p>  <div>E-postformatet er kjend for dei fleste,  </div>  <div>og stort sett er ikkje e-postane lengre </div>  <div>enn at ein orkar å lese dei. </div>  <div>Noko  forvirrande kan det vere at det av og til </div>  <div>dukkar opp ein tråd, og då må ein  lesa </div>  <div>nedanfrå og opp for å skjøna meininga. </div>  <div>Som jo er motsett av vanleg lesing. </div>  <div>Boka  har munnleg språk, </div>  <div>men nokon framandord sprett opp innimellom.&#160;</div>  <p>&#160;</p>  <div>Boka kan nytjast som  eit lite pusterom </div>  <div>frå eigen kvardag. Eller som ei studie </div>  <div>i forlagsverdas  ulike utfordringar. </div>  <div>Ein slags rapport frå  forlagets innside. </div>  <div>Eller som eit innblikk i  Hovlands merkelege hovud. </div>  <div>Eller: Berre for kosens skuld.</div> <br />    <div>Ragnar Hovland er forfattar, dramatikar, omsetjar og musikar. </div>  <div>Han debuterte i 1979&#160;med romanen&#160;<strong>Alltid fleire dagar</strong>. </div>  <div>Hovland skriv for barn, ungdom og vaksne, på&#160;nynorsk.&#160;</div><br />    ",788
748,"  <div>Kniplinger er en fortellende diktsamling </div>  <div>som handler om et par som får sitt første barn. </div>  <div>Den handler om hva det gjør med dem som mor og far. </div>  <div>Den handler om hva det gjør </div>  <div>med jeg-personen i fortellinga, moren til barnet. </div>  <div>Om hvordan et liv formes. </div>  <div>Og om hva man står igjen med når det ender.&#160;</div>  <div>  <div>&#160;</div></div>  <div>  <div>Forfatteren beskriver livet fra begynnelse til slutt. </div>  <div>Søker etter å finne fram til de ordene </div>  <div>vi må bruke for å forstå oss selv. </div>  <div>De ordene som på skolen het nøkkelordene: </div>  <div>«de vi trenger </div>  <div>hvis vi en gang i fremtiden </div>  <div>må gjenfortelle historien.»</div>  <div>&#160;</div>  <div>Diktsamlinga er delt inn i fire deler: </div>  <div>Vi fødes. Vi vokser opp. Vi blir eldre. Vi dør.&#160;</div>  <div>Språket er stort sett enkelt </div>  <div>og diktene er lette å lese, </div>  <div>uten vanskelige språklige bilder. </div>  <div>Noen fremmedord innimellom.&#160;</div>  <div>  <div>&#160;</div>  <div>  <div>Tiril Broch Aakre er født i Oslo og bor i Hakadal.&#160;</div>  <div><strong>Kniplinger</strong>&#160;er hennes første bok.&#160;</div>  <div>Hun jobber som oversetter og konsulent.&#160;</div>&#160;</div>&#160;</div></div>  ",789
749,"  <div><em><strong>Kan jeg finnes i andre formater&#160;</strong></em></div>  <div><em><strong></strong></em>handler om å finne et format å passe inn i. </div>  <div>Å leve livet sitt mellom Facebooks usynlige vegger, </div>  <div>og samtidig ""der ute"": På asfalten. </div>  <div>Mellom murveggene. Blokkene. Trikkene.&#160;</div>  <div>&#160;</div>  <div>Gjennom store og små øyeblikk får vi møte verdenen </div>  <div>til en ung kvinne med flerkulturell bakgrunn:&#160;</div>  <div>Sammen med bestevenninnen Selma drikker hun billig vin </div>  <div>og prøver å komme inn på et utested uten leg.</div>  <div>Kompisen Daniel imiterer Bruce Willis.</div>  <div>Bestemor kommer hjem fra en tur til Island </div>  <div>med Hekla tatovert på armen.</div>  <div>Bror har barbert hodet og drømmer om å hacke Facebook.</div>  <div>&#160;</div>  <div>Diktene i denne boka har en rytme, en groove </div>  <div>som gjør at de er lette å lese. </div>  <div>Ingen vanskelige språklige bilder, </div>  <div>men noen fremmedord og engelske ord innimellom.&#160;</div>  <div>&#160;</div>  <div>  <div><span class=""Apple-style-span"">Isabell El-Melhaoui (f. 1993) studerer psykologi.&#160;</span></div>  <div><span class=""Apple-style-span""></span><em><strong>Kan jeg finnes i andre formater</strong></em><span class=""Apple-style-span""><em><strong>&#160;</strong></em>er hennes første bok.</span></div>&#160;</div>  ",790
751,"  <div>  Hovedpersonen  i <strong>Jeg blir heldigvis ikke lagt merke til</strong>,  </div>  <div>har flytta inn i en skoeske i Oslo for å studere. </div>  <div>Det går dårlig. Hun passer  ikke helt inn, </div>  <div>egentlig noe sted. Så hun gjør noe anna i stedet: </div>  <div>Blir hjemme og  spiser nudler.</div>  <p>&#160;</p>  <div>Dette er en feelgood-roman </div>  <div>om å ikke klare det som forventes. </div>  <div>Hva som skjer når ingenting går som det skal?</div>  <div>&#160;</div>  <div>Boka har mange avsnitt og tydelige kapitler. </div>  <div>Noen av kapitlene er på bare et kort avsnitt, </div>  <div>andre litt lengre. Boka er full av humor, ironi </div>  <div>og skarpe kommentarer, og er lett å lese. </div>  <div>Noen fremmedord og noen faste uttrykk innimellom, </div>  <div>f.eks: ""Strek i regninga"", ""skjegget i postkassa""</div>  <div>&#160;</div>  <div>Liv Marit Weberg (f. 1988) bor i Oslo </div>  <div>og studerer nordisk litteratur. </div>  <div>Hun har gått på Norsk Barnebokinstitutts forfatterskole. </div>  <div><strong>Jeg blir heldigvis ikke lagt merke til</strong><em> </em>er hennes første bok.&#160;</div>  <p>&#160;</p>  ",791
752,"  <div>Steg for steg forklarar Ida  Skivenes </div>  <div>korleis ho med enkle knep </div>  <div>leiker meir med maten. </div>  <div>Kvar oppskrift har  sitt eige tema, </div>  <div>eller er inspirert av ordspel. </div>  <div>Her kan du finne brødskive-kopiar  av kjende måleri</div>  <div>og eventyrlege frukoster med Rødhette og ulven, </div>  <div>Gullhår og dei tre bjørnane, </div>  <div>og Snøkvit  og dei sju dvergane. </div>  <div>Du finn også små spalter med fakta og </div>  <div>fiffige kommentarar  til kvart bilete.</div>  <div>  <p>&#160;</p>  <div>Boka får pluss for lite tekst, luft mellom spaltene </div>  <div>og store, fine bilete. </div>  <div>Eit minus er at det dukkar opp nokon framandord innimellom.</div> &#160;</div>  <div>Ida Skivenes (født 1984) går under namnet&#160;</div>  <div><strong>idafrosk</strong> på Instagram.</div>  <div>Der legg ho ofte ut&#160;bilete av kreative frukostar. </div>  <div>Dette er første boka hennar.</div>  ",792
753,"  <div>The Flying Culinary Circus har laget </div>  <div>en enkel og morsom bok om taco. </div>  <div>Her får du oppskrifter på tortillas, </div>  <div>taco-krydder og salsaer </div>  <div>- og hele 48 oppskrifter på ulike taco-retter.&#160;</div>  <div>&#160;</div>  <div>Boka er lett å orientere seg i </div>  <div>fordi den er delt inn med fargekoder. </div>  <div>Gult står for tortilla. Rødt står for krydder. </div>  <div>Grønt står for salsa. </div>  <div>Brunt står for alle taco-rettene. </div>  <div>Selve oppskriftene har aldri mer enn tre punkter.</div>  <div>Målet for&#160;The Flying Culinary Circus </div>  <div>er at du skal kunne lage hjemmelaget, </div>  <div>smakfull taco på: Uno, dos, tres!</div>  <div>&#160;</div>  <div>The Flying Culinary Circus </div>  <div>er et reisende kokkesirkus </div>  <div>som består av fire matvenner. </div>  <div>De har så langt turnert i 47 ulike land. </div>  <div>Dette er deres tredje bok. </div>  <div>Tidligere har de gitt ut </div>  <div><strong>The Flying Culinary Circus: <br />  Den aller beste, lureste og <br />  mest praktiske kokeboka</strong> (2011), </div>  <div>og <strong>Wow</strong> (2013)</div>  <div>&#160;</div>  <div>&#160;</div>  ",793
754,"  <div>Over 120 000 mennesker følger Oslo-politiet på Twitter. </div>  <div>Der informerer de om store og </div>  <div>små hendelser i hovedstaden. </div>  <div>De har per dags dato produsert over 16 000 tweets, </div>  <div>og denne boka tar for seg noen av de beste fra 2012 og 2013. </div>  <div>Her får vi se hvordan politiets hverdag arter seg </div>  <div>i konsentrert form: maks 140 tegn per melding.</div>  <div>&#160;</div>  <div>Boka er delt inn i åtte deler: </div>  <div>Onkel politi passer på at alle har det bra</div>  <div>Dumme tyver blir fanget til slutt</div>  <div>Fylla har skylda</div>  <div>Med politiet i gatene</div>  <div>Politiet på hjemmebesøk</div>  <div>Dyr på flukt og andre dyreproblemer</div>  <div>Om nordmenn stekte mindre pizza, ville politiet hatt mindre å gjøre</div>  <div>Politiet på veien for en bedre hovedstad&#160;</div>  <div>&#160;</div>  <div>Hvem ville trodd at politiet, i tillegg til å passe på oss, </div>  <div>faktisk kan være ganske morsomme? </div>  <div>Dette er feel-good i sin aller beste form.</div>  <div>&#160;</div>  <div>&#160;</div>  <div>&#160;</div>  ",794
755,"  <div>Playback er en bok med seks fortellinger:</div>  <div>Frostrøyk, vanlig røyk, ulver og ekser</div>  <div>Ezelberg park&#160;</div>  <div>Fra innsiden av buret</div>  <div>Playback</div>  <div>Nedtelling Alma</div>  <div>Mitt liv i 2D&#160;</div>  <div>&#160;</div>  <div>Her får du møte Annika som blir dumpa </div>  <div>av kjæresten Krister på skoletur. </div>  <div>Du møter Ingrid og hennes mor på vei til en park i Tyskland. </div>  <div>- Ikke en hvilken som helst park, en gravlund. </div>  <div>Du møter fuglekikkeren som liker ukompliserte folk best. </div>  <div>Og Martine som akkurat har fått nye fosterforeldre. </div>  <div>Du blir kjent med Alma fra Sverige, </div>  <div>det er ingen av jentene i den norske klassen hennes som liker henne. </div>  <div>Og Silje som mot sin vilje må </div>  <div>være med familien sin til Guatemala for å drive bistand.</div>  <div>&#160;</div>  <div>Språket i boka er enkelt, og hver fortelling er delt inn i små kapitler. </div>  <div>Avsnittene er korte og det er setningene også. </div>  <div>Det er noen sammensatte ord og noen fremmedord innimellom. &#160;</div>  <div>&#160;</div>  <div>Liv Eirill Evensen (f. 1974) er født i Tønsberg og vokst opp i Andebu. </div>  <div><strong>Playback</strong> er hennes tredje bok for ungdom. </div>  <div>Hun har også skrevet <strong>Meg og en kritthvit t-skjorte uten trykk på</strong> (2011), </div>  <div>og <strong>Bandet mitt spiller ikke progrock</strong> (2012).</div>  ",795
756,"  <div>Boka består av bilder fra turné og konsert, </div>  <div>og dønn ærlige notater </div>  <div>skrevet av Chirag Rashmikant Patel </div>  <div>og Magdi Omar Ytreeide Abdelmaguid </div>  <div>aka <strong>Karpe Diem</strong>.&#160;</div>  <div>&#160;</div>  <div>Fotografen Michael Ray Vera Cruz Angeles </div>  <div>har fulgt Karpe Diem under hele arbeidet </div>  <div>med albumet <strong>Kors på halsen. Ti kniver i hjertet. </strong></div>  <div><strong>Mor og far i døden.</strong><em> </em></div>  <div><em></em>I boka finner du bilder fra de første rundene </div>  <div>i studio i 2011, til turnéslutt på Rockefeller i oktober 2013.</div>  <div>&#160;</div>  <div>I forordet til <strong>Dødtid</strong> skriver Chirag at han ikke helt vet </div>  <div>hvorfor de har gitt ut denne boka. </div>  <div>Men at de aldri ville ha åpnet seg helt for en journalist, </div>  <div>""aldri latt dagboka vår bli gjenfortalt av noen andre"", </div>  <div>og sier videre at det da er bedre å bare gi den ut selv.&#160;</div>  <div>&#160;</div>  <div>Ingen av notatene er lengre enn en dobbeltside. </div>  <div>Det er mye luft i teksten, mange avsnitt </div>  <div>og muntlig, ofte humoristisk språk. </div>  <div>Noe internt rapspråk innimellom,&#160;</div>  <div>og noen sammensatte ord.&#160;</div>  <div>&#160;</div>  <div>Karpe Diem er fra Oslo og rapper på norsk. </div>  <div>De debuterte med EP-en <em><strong>Glasskår </strong></em>i 2004, </div>  <div>og har siden da gitt ut fire album.&#160;</div>  <div><strong>Kors på halsen. Ti kniver i hjertet. </strong></div>  <div><strong>Mor og far i døden. </strong>er deres nyeste album.</div>  <div>&#160;</div>  <div>&#160;</div>  ",796
757,"  <div>Tegn er spennende, morsomt og nyttig.</div>  <div>Du trenger ikke snakke eller høre.</div>  <div>Du ser språket. </div>  <div>Du snakker med hendene.</div>  <div>&#160;</div>  <div>Feilen med de fleste ordbøker er at vanskelige ord </div>  <div>blir forklart med ord, sier Sigrun Nygaard Moriggi, </div>  <div>som har samlet ordene i Tegnordboka.</div>  <div>Det blir ikke ordene her.</div>  <div>Hver side har et tema, som er forklart gjennom bilder</div>  <div>og tegn-til-tale. Slik knyttes språket til dagliglivet.&#160;</div>  <div>Boka er delt inn i kapitler med årstidene,</div>  <div>og har et praktisk register bakerst.&#160;</div>  <div>&#160;</div>  <div>Boka er laget for døve barn og deres venner, </div>  <div>familie og lærere, men den egner seg godt</div>  <div>for alle som er interesserte i tegnspråk.</div>  <div>Tegnene i boka er ment å dekke </div>  <div>det ordforrådet barn trenger før de begynner på skolen.&#160;</div>  <div>&#160;</div>  <div>Ordene i boka er samlet inn av Sigrun Nygaard Moriggi.</div>  <div>Anna Fiske har laget bildene, <br />  Gerd Eng Kielland har tegnet tegnene.&#160;</div>  <div>Bruk gjerne denne boka sammen med <a href=""http://www.boksok.no/default.aspx?menu=18&amp;id=261"">La hendene snakke</a>!&#160;</div>  <div><br />  </div>  ",797
758,"  <div>  <div>Dette er ikke vanlige dikt.&#160;</div>  <div>De ser ut som vanlige dikt.</div>  <div>Men de handler om noe ganske uvanlig.</div>  <div>De handler om Frank og jeg-personen,<br />  og alt de gjør og alt de ikke gjør.<br />  Mest om det de gjør. </div>  <div>Som å sloss. Eller drikke.</div>  <div>Eller å gjøre ting som ikke er helt lovlige.&#160;</div>  <div>Hvis man har behov for en torpedo, </div>  <div>burde man ta en prat med disse gutta.</div>  <div>&#160;</div>  <div>Diktene er korte og fortellende, </div>  <div>språket er rått og usminka.&#160;&#160;</div>  <div>&#160;</div>  <div>Terje Thorsen (f.1965) debuterte i 2009</div>  <div>med&#160;<strong>Dikt fra ei nonne</strong>,&#160;</div>  <div>som sammen med&#160;<strong>Samtaler med en sauebonde</strong>&#160;</div>  <div>og&#160;<strong>Lensmann fra ni til fem</strong>&#160;utgjør samlingen&#160;LHMR.&#160;&#160;</div>  <br />  </div>  ",798
759,"  <div>Forfattaren har nok ein gong dykka djupt </div>  <div>i&#160;arkivet til Nasjonalbiblioteket</div>  <div>og koplar gamle bilete med friske tekstar. </div>  <div>Her kjem&#160;deira&#160;heile og fulle meining endeleg fram! &#160;</div>  <div>Korleis ser folk vanlegvis ut i fjeset,</div>  <div>første gongen dei kjem til Harstad?</div>  <div>Kva koplar øl og trompet saman?</div>  <div>&#160;</div>  <div>  <div><strong>Levande varde i Lom</strong> har korte enkle tekstar,</div>  <div>som passar for folk med absurd humor</div>  <div>og kjærleik til det rare. &#160;</div>  <div>Denne boka held fram i same spor som bøkene</div>  <div><strong>Redlight Setesdal</strong>&#160;og <strong>Dei likar ikkje grovisar i Rotary</strong>. </div></div>  <div>&#160;</div>  <div>Sigmund Falch (f. 1965) </div>  <div>er manusforfattar og regissør</div>  <div>innan TV og radio. </div>  <div>Han står óg bak hundrevis av sketsjar </div>  <div>til ""Hallo i uken"" på P2. </div>  <div>&#160;</div>  <div>&#160;</div>  ",799
795,"  <div>Kona til serieskaperen <strong>Guy Delisle&#160;</strong></div>  <div>jobber for Leger uten grenser.</div>  <div>Dermed flytter familien på fire</div>  <div>stadig til nye deler av verden,</div>  <div>fordi hun skal på jobb.&#160;</div>  <div>Slik får de innpass i deler av verden</div>  <div>som det kan være vanskelig <br />  å bli kjent med for folk utenfra.</div>  <div>&#160;</div>  <div>Uten å ta stilling til konflikten,</div>  <div>noterer Guy seg hvordan det er</div>  <div>å leve i Jerusalem.</div>  <div>Gjennom det daglige livet, </div>  <div>får vi større innsikt i konflikten</div>  <div>og hvordan krig kan oppleves</div>  <div>for de som er involvert.</div>  <div>&#160;</div>  <div>Boka er ganske tykk,</div>  <div>men den er delt opp i kortere kapitler.</div>  <div>Ukjente ord blir stort sett forklart</div>  <div>i teksten og det er mulig å lese boka</div>  <div>uten å kjenne til forholdene </div>  <div>i Jerusalem på forhånd.&#160;</div>  <div>&#160;</div>  <div><strong>Guy Delisle</strong> er født i Canada i 1966.</div>  <div>Han er serietegner og animatør,</div>  <div>men er best kjent for dagbøkene sine </div>  <div>fra Shenzhen, Pyongyang og Burma.&#160;</div>  ",800
760,"  <div><strong>Vi kan ikke hjelpe alle</strong></div>  <div><strong>Riktig Thomas</strong></div>  <div><strong>Søsken</strong></div>  <div>&#160;</div>  <div>Dette er titlene på novellene i Ingvild Rishøis </div>  <div>siste novellesamling <strong>Vinternoveller</strong>. </div>  <div>De handler om Alexa som alltid tisser på seg. </div>  <div>Om faren hennes som bare spiller basket. </div>  <div>Om Thomas som vil gjøre alt riktig, </div>  <div>men alltid har gjort alt feil. </div>  <div>Om å rømme med halvsøsknene sine til et hemmelig sted.</div>  <div>&#160;</div>  <div>Tekstene dirrer av følsom spenning. </div>  <div>Sånn spenning som gjør vondt i kroppen. </div>  <div>Sånn spenning som gjør at man ikke kan legge fra seg boka.</div>  <div>&#160;</div>  <div>Boka er ganske lita og tynn og inneholder mange avsnitt. </div>  <div>Språket er enkelt, men det er noen lange setninger. &#160;</div>  <div>&#160;</div>  <div>Ingvild H. Rishøi (f.1978) debuterte </div>  <div>med novellesamlinga <strong>La stå</strong> i 2007. </div>  <div>I 2011 kom hennes andre novellesamling </div>  <div><strong>Historien om Fru Berg. </strong></div>  <div>Denne ble hun nominert til Brageprisen for.&#160;</div>  ",801
761,"  <div> Husker du hvordan moten var i Norge på 50-tallet? <br />  At jentene gikk i skjørt og guttene i bukser? <br />  At alle gikk med kofte. At alt klødde? <br />  Eller at alle måtte ha nylonstrømpene til rockeskjørtet?</div>  <div>&#160;</div>  <div>Var du ung da høyt hår og stilletthæler kom på moten på 60-tallet? <br />  Eller kanskje vokste du opp på 70-tallet, <br />  og kunne velge mellom hippie- eller discostil? <br />  Er du en av dem som gremmes over boblejakkene <br />  og pastellfargene på 80-tallet? </div>  <div>&#160;</div>  <div>Med boka <strong>På moten 50–80-tallet</strong>, <br />  kan du ta en nostalgisk reise tilbake i klesskapet</div>  <div>– eller du kan få et herlig overblikk <br />  over hvordan det sto til på klesfronten på den tida.&#160;</div>  <div>&#160;</div>  <div>Hvis du er opptatt av vintage og stiler, <br />  er dette ei bok som raskt og greit tar for seg&#160;de ulike tiårene. <br />  Her er det lett å finne inspirasjon <br />  til din neste tur til loppemarkedet!</div>  <div>&#160;</div>  <div>Boka har mange bilder og lite tekst, samt korte sitater <br />  fra mennesker som selv vokste opp i de ulike tiårene. &#160;</div>  <div>Denne boka egner seg godt for leseombud.</div>  <div>&#160;</div>  <div>Frøy Lode Wiig er redaktør i Vega forlag <br />  og står bak blant annet<em> <strong>Hjemmet vårt </strong></em>(2011) og&#160;<strong>Barndom : 90-tallet</strong> (2010).</div>  <div>&#160;</div>  <div>&#160;</div>  <div><br />  </div>  ",802
763,"  <div>Her finner du grunnleggende tips til ulike aktiviteter og sport<br />  som du kan gjøre sammen med barna dine. <br />  Boka er delt inn i hovedkategoriene <strong>sommer</strong> og <strong>vinter</strong>, <br />  og underkategoriene er:</div>  <div>&#160;</div>  <div><em>Naturlige bevegelser</em></div>  <div><em>Med ball</em></div>  <div><em>På hjul</em></div>  <div><em>I vann</em></div>  <div><em>Langrenn</em></div>  <div><em>Alpint</em></div>  <div><em>Snowboard</em></div>  <div><em>Skøyter</em></div>  <div><em>&#160;</em></div>  <div>Under hver aktivitet er det listet opp forslag til variasjoner.&#160;</div>  <div>Boka har bilder som viser mange av de forskjellige øvelsene.</div>  <div>&#160;</div>  <div>Kjetil André Aamodt har vunnet flest gull i alpint <br />  gjennom tidene, med ni gull OL og VM.&#160;  <p>Hedda Berntsen er verdensmester i telemark <br />  og har internasjonale medaljer i skicross og alpint.&#160;</p> &#160;</div>  ",804
